n,p,a,b,answer,time_seconds,speedup,efficiency
1500000000,6,10.0,20.0,2333.333333333259,0.097702,5.755869890073898,0.9593116483456496
1500000000,7,10.0,20.0,2333.333333333376,0.08387,6.705138905448909,0.9578769864927013
1500000000,8,10.0,20.0,2333.333333333379,0.072724,7.732797975908916,0.9665997469886145
1500000000,9,10.0,20.0,2333.333333333389,0.096148,5.848899613096476,0.6498777347884973
1500000000,10,10.0,20.0,2333.333333333334,0.100474,5.597069888727432,0.5597069888727433
1500000000,11,10.0,20.0,2333.3333333334,0.091902,6.119126896041435,0.5562842632764942
1500000000,12,10.0,20.0,2333.333333333282,0.096309,5.839121992752494,0.4865934993960412
1500000000,13,10.0,20.0,2333.333333333276,0.077982,7.211407760765304,0.5547236739050234
1500000000,14,10.0,20.0,2333.333333333317,0.081001,6.942630337897063,0.49590216699264733
1500000000,15,10.0,20.0,2333.33333333332,0.07252,7.754550468836182,0.5169700312557455
1500000000,16,10.0,20.0,2333.333333333324,0.126059,4.461085682101238,0.2788178551313274
1500000000,17,10.0,20.0,2333.333333333283,0.071424,7.873543906810036,0.4631496415770609
1500000000,18,10.0,20.0,2333.333333333385,0.112186,5.0127466885351115,0.27848592714083953
1500000000,19,10.0,20.0,2333.333333333295,0.093069,6.0423986504636344,0.3180209816033492
1500000000,20,10.0,20.0,2333.333333333385,0.061022,9.215692700993085,0.4607846350496542
1600000000,1,10.0,20.0,2333.333333333344,0.614812,1.0,1.0
1600000000,2,10.0,20.0,2333.333333333299,0.305296,2.013822650804465,1.0069113254022326
1600000000,3,10.0,20.0,2333.333333333258,0.207249,2.966537836129487,0.9888459453764957
1600000000,4,10.0,20.0,2333.333333333369,0.146208,4.205050339242723,1.0512625848106807
1600000000,5,10.0,20.0,2333.333333333215,0.124943,4.920739857374963,0.9841479714749927
1600000000,6,10.0,20.0,2333.333333333277,0.107736,5.706653300660875,0.9511088834434792
1600000000,7,10.0,20.0,2333.333333333281,0.090891,6.764278091340177,0.9663254416200253
1600000000,8,10.0,20.0,2333.333333333378,0.101422,6.061919504643964,0.7577399380804954
1600000000,9,10.0,20.0,2333.333333333362,0.100873,6.0949114232748105,0.6772123803638679
1600000000,10,10.0,20.0,2333.333333333326,0.106408,5.777873844071874,0.5777873844071875
1600000000,11,10.0,20.0,2333.333333333321,0.086951,7.070786994974181,0.6427988177249255
1600000000,12,10.0,20.0,2333.333333333313,0.099187,6.198513918154597,0.5165428265128831
1600000000,13,10.0,20.0,2333.333333333295,0.083012,7.406302703223631,0.5697155925556638
